Agent Name,Agent Address,Agent City,FY 18 Net Sales
TIDES AT NAHANT,2B WILSON RD,NAHANT,"$1,116,652.00"
THE ISLANDER,15 OLD SOUTH RD,NANTUCKET,"$32,160.75"
VFW POST 8608,22 NEW SOUTH ROAD,NANTUCKET,"$123,052.50"
ISLAND VARIETY,59 OLD SOUTH ROAD,NANTUCKET,"$135,139.25"
DAN'S PHARMACY,110 PLEASANT ST,NANTUCKET,"$183,906.75"
SALVADOREAN MINIMART,63 B OLD SOUTH ROAD,NANTUCKET,"$202,365.50"
OLD SOUTH LIQUORS,2 LOVERS LANE,NANTUCKET,"$229,452.00"
MID ISLAND FUEL,41 SPARKS AVE,NANTUCKET,"$299,388.75"
HATCHS PACKAGE,133 ORANGE ST,NANTUCKET,"$399,819.25"
STOP & SHOP #2413,9 SALEM ST,NANTUCKET,"$431,999.25"
OLD SOUTH MARKET,57 OLD SOUTH RD,NANTUCKET,"$566,814.25"
ISLAND PHARMACY,122 PLEASANT STREET,NANTUCKET,"$646,134.25"
AIRPORT GAS STATION,10 AIRPORT RD,NANTUCKET,"$664,809.25"
CUMBERLAND #2280,115 ORANGE ST,NANTUCKET,"$782,339.25"
CAROLINA'S MINI MARKET,3 HANNABEE LN,NANTUCKET,"$790,948.25"
CUMBERLAND #6736,30 SPARKS AVE,NANTUCKET,"$920,149.25"
STOP & SHOP #2415,31 SPARKS AVE,NANTUCKET,"$927,298.00"
THE MUSE,44 SURFSIDE RD,NANTUCKET,"$1,572,574.50"
LUCKY EXPRESS,13 WEST CREEK RD,NANTUCKET,"$4,616,445.00"
KENTUCKY SPIRITS,17 WASHINGTON ST,NATICK,"$35,900.00"
SPEEDWAY #2471,194 W CENTRAL ST,NATICK,"$39,521.50"
WEGMANS #132,1245 WORCESTER ST UNIT 3204,NATICK,"$39,980.25"
AUSTIN LIQUORS TOO,212 N MAIN STREET,NATICK,"$45,918.75"
WELL COME ASIAN MARKET,4 WETHERSFIELD RD,NATICK,"$53,897.25"
D & L WINE COMPANY,4 SOUTH AVENUE,NATICK,"$66,690.25"
NATICK WINE & SPIRITS,7 WATSON ST,NATICK,"$126,208.75"
NATICK LODGE #1425,95 SPEEN ST,NATICK,"$190,657.50"
SPEEDWAY #2507,207 WORCESTER ST,NATICK,"$230,280.50"
NATICK VFW POST 1274,113 WEST CENTRAL ST,NATICK,"$262,605.75"
SPEEDWAY #2434,230 WORCESTER RD,NATICK,"$349,355.25"
HONEY FARMS #55,61 SOUTH MAIN ST,NATICK,"$368,036.75"
SEVEN DAYS,251 WEST CENTRAL ST,NATICK,"$412,752.25"
ALLTOWN #859,117 6 EAST MASS PIKE,NATICK,"$486,732.25"
ROCHE BROS #105,150 WEST CENTRAL ST,NATICK,"$680,122.25"
STOP & SHOP #006,829 WORCESTER ST,NATICK,"$700,674.25"
7-ELEVEN 34390-A,172 N MAIN ST,NATICK,"$754,097.00"
HONEY FARMS 3815,61 SOUTH MAIN ST,NATICK,"$800,503.50"
AMVETS POST #79,79 SUPERIOR DRIVE,NATICK,"$819,445.50"
HAPPY CORNER,1245 WORCESTER ST,NATICK,"$1,203,923.50"
7-ELEVEN 37418,54-58 E CENTRAL ST,NATICK,"$1,473,825.25"
THE C STORE,319 N MAIN ST,NATICK,"$1,549,343.25"
J&D CONVENIENT,179 W CENTRAL ST,NATICK,"$2,279,360.75"
DAILY MART,2 MILL ST,NATICK,"$2,536,071.50"
J CONVENIENCE STORE,229 NORTH MAIN ST,NATICK,"$3,471,769.00"
VILLAGE CLUB,83 MORTON STREET,NEEDHAM,"$183,933.50"
ROCHE BROS #102,377 CHESTNUT ST,NEEDHAM,"$256,947.75"
FERNANDES CONVENIENCE,399 GREAT PLAIN AVE,NEEDHAM,"$419,282.50"
SPEEDWAY #2472,207 HIGHLAND AVE,NEEDHAM,"$478,035.25"
SUDBURY FARMS #209,1177 HIGHLAND AVE,NEEDHAM,"$601,665.75"
7-ELEVEN 37505,168 GARDEN ST,NEEDHAM,"$658,125.50"
GREAT PLAIN AVE MOBIL,1111 GREAT PLAIN AVE,NEEDHAM,"$752,296.75"
7-ELEVEN 36044-H,173 CHESTNUT ST,NEEDHAM,"$899,508.75"
7-ELEVEN 32485,845 HIGHLAND AVE,NEEDHAM,"$2,317,904.75"
CLEMENTE MINI MART,746 BROCK AVE,NEW BEDFORD,$227.50
PIC-A-DELI CONVENIENCE,660 PLEASANT ST,NEW BEDFORD,$340.50
CORNER SPORTS STORE,319 HATHAWAY BLVD,NEW BEDFORD,"$1,042.00"
RYAN'S PUB & BILLARDS,500 HATHAWAY ROAD,NEW BEDFORD,"$9,379.00"
PAYLESS CONVENIENCE STORE,274 CEDAR STREET,NEW BEDFORD,"$30,223.50"
RITE AID 10207,1383 COVE RD,NEW BEDFORD,"$31,185.00"
FIRST BASE CAFE,38 COVE STREET,NEW BEDFORD,"$40,830.00"
BROCK AVENUE MARKET,629 BROCK AVENUE,NEW BEDFORD,"$44,084.75"
BRENNAN'S SMOKE SHOP,189 POPES ISLAND,NEW BEDFORD,"$46,854.25"
FERNANDOS SPORTS BAR,116 COUNTY ST,NEW BEDFORD,"$50,645.00"
RITE AID 10208,2170 ACUSHNET AVE,NEW BEDFORD,"$52,099.75"
EXPO'S III,1643 ACUSHNET AVE,NEW BEDFORD,"$62,445.00"
STOP N SAVE,518 UNION ST,NEW BEDFORD,"$68,884.25"
CAFE ROMA,3371 ACUSHNET AVENUE,NEW BEDFORD,"$72,942.75"
SPEEDWAY #2508,1783 ACUSHNET AVE,NEW BEDFORD,"$77,971.75"
RITE AID 10207,1383 COVE ROAD,NEW BEDFORD,"$79,302.75"
RITE AID 10209,1207 ACUSHNET AVE,NEW BEDFORD,"$83,594.00"
7-ELEVEN 33287,1499 ACUSHNET AVE,NEW BEDFORD,"$86,523.25"
XAVIER MARKET INC,290 N FRONT ST,NEW BEDFORD,"$89,801.00"
PEOPLES LIQUOR,446 DARTMOUTH ST,NEW BEDFORD,"$97,314.25"
HI LO GAS,116 ASHLEY BLVD,NEW BEDFORD,"$97,431.50"
PAYLESS CONVENIENCE,274 CEDAR ST,NEW BEDFORD,"$97,620.25"
BILLY BOY CANDIES,732 MT. PLEASANT ST,NEW BEDFORD,"$97,929.00"
RITE AID 10206,565 MILL STREET,NEW BEDFORD,"$98,753.00"
RO-ART LIQUORS,21 RODNEY FRENCH,NEW BEDFORD,"$99,969.50"
SHAWMUT PACKAGE STORE,558 SHAWMUT AVENUE,NEW BEDFORD,"$100,195.75"
7-ELEVEN 33287-B,1499 ACUSHNET AVE,NEW BEDFORD,"$103,007.75"
BOA VIDA IMPORTS,2243 PURCHASE ST,NEW BEDFORD,"$103,285.00"
PUB 6 T 5,736 ASHLEY BLVD,NEW BEDFORD,"$104,267.00"
DIPPER CAFE,1367 PURCHASE ST,NEW BEDFORD,"$104,813.25"
VASCO DA GAMA RESTAURANT,86 DARTMOUTH ST,NEW BEDFORD,"$105,055.00"
RED J'S LOUNGE,24 CLIFFORD ST,NEW BEDFORD,"$107,499.50"
RITE AID 10208,2170 ACUSHNET AVE,NEW BEDFORD,"$111,016.25"
MEE HONG RESTAURANT,120 COVE ST,NEW BEDFORD,"$111,310.25"
LE PLACE,20 KENYON ST,NEW BEDFORD,"$114,867.50"
D & S MINI MART,158 LIBERTY STREET,NEW BEDFORD,"$116,120.25"
WASHINGTON CLUB,90 DAVID ST,NEW BEDFORD,"$120,854.50"
THE BUTCHER SHOP,123 DARTMOUTH ST,NEW BEDFORD,"$121,584.50"
JOE  & PERKY'S,2907 ACUSHNET AVE,NEW BEDFORD,"$126,013.00"
BROCK AVE MARKET,629 BROCK AVE,NEW BEDFORD,"$134,272.00"
M & C RESTAURANT,436 BELLVILLE AVE,NEW BEDFORD,"$145,524.00"
CIDADE'S SERVICE STATION,57 RODNEY FRENCH BLV,NEW BEDFORD,"$156,060.50"
PORTUGUESE SPORTS CL,56 DELANO ST,NEW BEDFORD,"$156,555.75"
FRIENDLY FRUIT,2301 PURCHASE ST,NEW BEDFORD,"$159,902.50"
COUNTY STREET LIQUOR STORE,113 COUNTY STREET,NEW BEDFORD,"$170,090.50"
R & B LIQUORS,189 BELLEVILLE AVE,NEW BEDFORD,"$170,814.25"
DOUGLAS WINE & SPIRITS,1024 KINGS HIGHWAY,NEW BEDFORD,"$171,515.50"
JOE'S CONVENIENCE STORE,131 ACUSHNET AVE,NEW BEDFORD,"$173,143.25"
SOUTHSIDE ANNIES,114 COVE STREET,NEW BEDFORD,"$177,098.00"
CENTRAL LIQUORS,1847 ACUSHNET AVE,NEW BEDFORD,"$180,635.50"
GREEN MILES CONVENIENCE,305 ASHLEY BLVD,NEW BEDFORD,"$182,002.75"
ONE STOP GAS & VARIETY,1194 KEMPTON STREET,NEW BEDFORD,"$185,453.50"
RITE AID 10205,824 PURCHASE ST,NEW BEDFORD,"$191,795.75"
JAY'S WINE & SPIRIT,446 DARTMOUTH ST,NEW BEDFORD,"$194,608.75"
SEA SIDE WINE & SPIRITS,37 ROCKDALE AVE,NEW BEDFORD,"$197,577.00"
SEABRA FOODS,41 ROCKDALE AVE,NEW BEDFORD,"$209,089.25"
N & W CONVENIENCE MART,433 BELLEVILLE AVENUE,NEW BEDFORD,"$214,107.50"
LOYAL ORDER OF MOOSE,119 ROCKDALE AVE,NEW BEDFORD,"$219,751.50"
LEGENDS SPORTS PUB,78 COVELL ST,NEW BEDFORD,"$230,496.00"
CARVALHOS VARIETY STORE,1700 ACUSHNET AVENUE,NEW BEDFORD,"$233,082.00"
CONTINENTAL MARKET,243 SAWYER ST,NEW BEDFORD,"$243,759.00"
BIZARRO FOODMART,554 KEMPTON STREET,NEW BEDFORD,"$245,084.50"
ST ELIAS MINI MARKET,75 RIVET STREET,NEW BEDFORD,"$245,872.75"
GARDEN REST & BAR,32 BARKERS LANE,NEW BEDFORD,"$245,969.75"
GEORGES CIGARS,527A CHURCH ST,NEW BEDFORD,"$246,933.75"
TRIO LIQUORS,928 BELLEVILLE AVENUE,NEW BEDFORD,"$246,954.25"
AMBIANCE PARK CAFE,369 RIVET ST,NEW BEDFORD,"$248,653.00"
WM H CARNEY LODGE #200,293 COTTAGE ST,NEW BEDFORD,"$249,315.50"
AA FOOD MARKET,1575 PURCHASE ST,NEW BEDFORD,"$269,116.25"
ROYAL FUEL,531 MT PLEASANT ST,NEW BEDFORD,"$269,145.50"
CEDAR CONVENIENCE PLUS,377 CEDAR ST,NEW BEDFORD,"$270,494.50"
HATHAWAY SERVICE STATION,36 HATHAWAY ROAD,NEW BEDFORD,"$288,562.00"
WESSAM VARIETY STORE,1851 ACUSHNET AVE,NEW BEDFORD,"$292,295.75"
COVE BEVERAGE,104 COVE ST,NEW BEDFORD,"$319,667.00"
MARK'S BEVERAGE,642 COUNTY ST,NEW BEDFORD,"$321,905.25"
DESI FOOD MART,714 ASHLEY BLVD,NEW BEDFORD,"$338,449.00"
LUCKY 7 FOOD MART,190 WELD ST,NEW BEDFORD,"$348,882.00"
PENNYS VARIETY,181 ARNOLD ST,NEW BEDFORD,"$351,917.00"
TILIA'S CAFE & RESTUARANT,1623 ACUSHNET AVE,NEW BEDFORD,"$355,445.00"
FRIENDLY LIQUORS,1567 ACUSHNET AVE,NEW BEDFORD,"$358,867.50"
ALLEN STREET CONVENIENCE,282 ALLEN ST,NEW BEDFORD,"$365,220.75"
BELLEVILLE DISCOUNT GASOLINE,535 BELLEVILLE AVENUE #D,NEW BEDFORD,"$373,967.00"
EXPOS LIQUORS,281 COUNTY ST,NEW BEDFORD,"$377,873.00"
LUCKY 7 GROCERY,639 COUNTY STREET,NEW BEDFORD,"$390,701.75"
VFW POIRER POST,281 APPLETON ST,NEW BEDFORD,"$395,613.75"
CINDERELLAS KITCHEN,769 ASHLEY BLVD,NEW BEDFORD,"$400,456.50"
FREITAS PACKAGE STORE,1295 COVE ROAD,NEW BEDFORD,"$406,742.75"
LEBEAU'S TAVERN,65 TARKILN RD,NEW BEDFORD,"$414,437.50"
COUNTY STREET CONVENIENCE,133 COUNTY ST,NEW BEDFORD,"$427,888.75"
BARRYS FINE WINE & SPIRITS,573 MILL ST,NEW BEDFORD,"$430,984.25"
ZULLY'S WINE & SPIRITS,1240 KEMPTON ST,NEW BEDFORD,"$435,468.50"
DEMELLO'S MARKET INC,1275 COVE RD,NEW BEDFORD,"$435,839.00"
AMERICAS MARKET,1502 ACUSHNET AVE,NEW BEDFORD,"$438,222.25"
D&S MINI MART II,478 KEMPTON STREET,NEW BEDFORD,"$439,164.50"
UNITED GROCERY,518 UNION STREET,NEW BEDFORD,"$443,646.75"
NEW CAPE VERDEAN BAND,185 ACUSHNET AVE,NEW BEDFORD,"$453,346.50"
MONTE  PIO LUSO AMER,540 ORCHARD ST,NEW BEDFORD,"$463,243.25"
MSLC NEW BEDFORD C.S.,200 THEODORE RICE BVD,NEW BEDFORD,"$487,241.50"
ONE STOP GAS,1194 KEMPTON ST,NEW BEDFORD,"$497,045.00"
FINEST LIQUORS,889 ASHLEY BLVD,NEW BEDFORD,"$502,837.00"
LUCKY 7 MINI MART,701 COTTAGE ST,NEW BEDFORD,"$509,368.75"
END ZONE SPORTS PUB,218 COGGESHALL ST,NEW BEDFORD,"$513,942.50"
7-ELEVEN 37361,951 BROCK AVE,NEW BEDFORD,"$515,605.00"
PARK SPORTS CAFE,329 RIVET ST,NEW BEDFORD,"$523,108.25"
DANNYS SEAFOOD REST,574 NO FRONT ST,NEW BEDFORD,"$530,136.75"
CLUB SPORT MADEIRENSE,1626 ACUSHNET AVE,NEW BEDFORD,"$534,472.00"
CUMBERLAND #2287,2012 ACUSHNET AVE,NEW BEDFORD,"$539,799.75"
STAR MARKET,321 RIVET ST,NEW BEDFORD,"$545,703.50"
BOM APETITE,703 BELLEVILLE AVE,NEW BEDFORD,"$549,315.50"
CHARLIE CONVENIENCE,165 HEMLOCK ST,NEW BEDFORD,"$555,307.75"
CHUCK'S LIQUORS,60 NAUSET ST,NEW BEDFORD,"$557,197.25"
THE BROWN JUG TAVERN,481 ASHLEY BLVD,NEW BEDFORD,"$560,662.00"
BROOKLAWN LIQUORS,496 ASHLEY BLVD,NEW BEDFORD,"$561,577.75"
SPEEDWAY #2473,929 KEMPTON ST,NEW BEDFORD,"$568,809.00"
HARI MART,330 HATHAWAY BLVD,NEW BEDFORD,"$569,167.50"
7-ELEVEN 33065-B,1024 COVE RD,NEW BEDFORD,"$572,969.75"
JOHN'S LOW PRICE GAS,494 BELLEVILLE AVE,NEW BEDFORD,"$573,561.50"
EXPO'S,332 BROCK AVENUE,NEW BEDFORD,"$575,200.25"
COSTA'S CASH EXPRESS,46 COUNTY ST,NEW BEDFORD,"$575,709.25"
MARKET BASKET #65,122 SAWYER  ST,NEW BEDFORD,"$580,803.25"
CAFE MONTE CARLO,1478 ACUSNET AVE,NEW BEDFORD,"$581,660.25"
COUNTY GENERAL CONVENIENCE,518 COUNTY STREET,NEW BEDFORD,"$583,966.50"
HARSS EXPRESS MART,775 BROCK AVENUE,NEW BEDFORD,"$594,498.25"
QUICK MART 3,155 COUNTY STREET,NEW BEDFORD,"$597,303.50"
CONVENIENT MART,117 DURFEE STREET,NEW BEDFORD,"$615,655.75"
WONDER BOWL,66 HATHAWAY ROAD,NEW BEDFORD,"$623,033.25"
EXPO'S  III,1643 ACUSHNET AVE,NEW BEDFORD,"$626,975.75"
SILVA'S DISCOUNT LIQUORS,454 MT PLEASANT ST,NEW BEDFORD,"$659,287.25"
CORNER STOP,1203 CHURCH STREET,NEW BEDFORD,"$664,266.75"
SUPER P & D MINI MART,114 TALLMAN ST,NEW BEDFORD,"$698,103.50"
ROYAL 7 FOOD & DELI,606 SUMMER ST,NEW BEDFORD,"$714,198.25"
FRIENDLY DONUTS,2301 PURCHASE ST,NEW BEDFORD,"$717,532.00"
COGGESHALL PETRO,171 COGGESHALL ST,NEW BEDFORD,"$717,578.25"
CAFE MIMO,1528 ACUSHNET AVE,NEW BEDFORD,"$718,618.00"
COSTA'S CASH EXPRESS,211 UNION ST,NEW BEDFORD,"$727,337.25"
7-ELEVEN 32439-C,1389 PHILLIPS RD,NEW BEDFORD,"$748,008.00"
DAIRY MARKET,4443 ACUSHNET AVE,NEW BEDFORD,"$751,920.75"
SUNSHINE COFFEE DONUTS,535 C BELLEVILLE AVENUE,NEW BEDFORD,"$766,072.50"
KNUCKLEHEAD'S,85 MACARTHUR DR,NEW BEDFORD,"$780,571.25"
MIGUEL'S RESTAURANT,253 UNION ST,NEW BEDFORD,"$851,086.50"
STOP & SHOP #070,1001 KINGS HIGHWAY,NEW BEDFORD,"$871,968.25"
NEW BEDFORD SPORTS CLUB,1790 ACUSHNET AVENUE,NEW BEDFORD,"$882,842.50"
JOE'S GAS,277 NASH RD,NEW BEDFORD,"$887,514.25"
NEWSBREAK,53 POPES ISLAND,NEW BEDFORD,"$910,792.25"
CUMBERLAND #2275,757 ASHLEY BLVD,NEW BEDFORD,"$933,275.75"
CUMBERLAND #6745,943 SHAWMUT AVE,NEW BEDFORD,"$934,391.50"
CORNER STORE,251 ORCHARD STREET,NEW BEDFORD,"$959,760.75"
BILTMORE PACKAGE,650 PLEASANT ST,NEW BEDFORD,"$968,287.25"
HI LO GAS,2790 ACUSHNET AVE,NEW BEDFORD,"$977,322.25"
SAM'S FOOD STORE,367 ASHLEY BLVD,NEW BEDFORD,"$978,094.25"
ROYAL RESTAURANT & CAFE,296 NORTH FRONT ST,NEW BEDFORD,"$982,137.75"
STOP & SHOP #098,438 DARTMOUTH ST,NEW BEDFORD,"$987,856.50"
EXPOS II,309 DARTMOUTH ST,NEW BEDFORD,"$999,937.00"
CUMBERLAND #2277,810 ROCKDALE AVE,NEW BEDFORD,"$1,015,262.50"
7-ELEVEN 37356,450 ASHLEY BLVD,NEW BEDFORD,"$1,021,679.50"
GRACE CORNER MINI MART,997 ROCKDALE AVE,NEW BEDFORD,"$1,026,225.00"
TRUCCHI'S MARKET #5,2941 ACUSHNET AVE,NEW BEDFORD,"$1,039,909.00"
NB SHOP SMART,807 ASHLEY BLVD,NEW BEDFORD,"$1,053,464.75"
GAS EXPRESS,52 TARKILN HILL ROAD,NEW BEDFORD,"$1,056,725.25"
PETRO MART 2,258 ORCHARD ST,NEW BEDFORD,"$1,082,712.50"
LYNDON'S LIQUOR & CONVENIENCE,3963 ACUSHNET AVE,NEW BEDFORD,"$1,097,977.00"
CORNER STORE,251 ORCHARD ST,NEW BEDFORD,"$1,109,969.50"
QUICK PIC MINI MART,452 COTTAGE ST,NEW BEDFORD,"$1,198,421.75"
7-ELEVEN 32432-D,489 ROCKDALE  AVE,NEW BEDFORD,"$1,227,236.50"
MUTUAL OIL,56 POTOMSKA ST,NEW BEDFORD,"$1,231,306.75"
7-ELEVEN 33232-B,45 COGGESHELL ST,NEW BEDFORD,"$1,242,916.25"
CAFE SAN PAULO,431-433 BOLTON ST,NEW BEDFORD,"$1,244,695.25"
HATHAWAY IRVING,380 HATHAWAY RD,NEW BEDFORD,"$1,279,773.00"
COSTA'S SUNOCO MINI MART,397 SAWYER ST,NEW BEDFORD,"$1,293,157.25"
SEBASTION'S CAFE & SPORTS BAR,110 COUNTY ST,NEW BEDFORD,"$1,442,755.00"
MARTY'S GAS & GO,2963 ACUSHNET AVE,NEW BEDFORD,"$1,643,499.50"
SUNOCO A+,2942 ACUSHNET AVE,NEW BEDFORD,"$1,676,193.75"
QUICK STOP CONVENIENCE,2344 ACUSHNET AVE,NEW BEDFORD,"$1,680,553.25"
SUNSHINE COFFEE & DONUTS,535 C BELLEVILLE AVE,NEW BEDFORD,"$1,730,188.75"
QUICK MART,746 BROCK AVE,NEW BEDFORD,"$1,745,793.00"
LUKOIL,1800 PURCHASE ST,NEW BEDFORD,"$1,756,384.50"
QUICK PIC MART,549 SAWYER ST,NEW BEDFORD,"$2,026,669.00"
M M CONVENIENCE,30 ROCKDALE AVE,NEW BEDFORD,"$2,163,706.00"
MULDOON'S MINI MART,1411 PHILLIPS RD,NEW BEDFORD,"$2,292,389.75"
COSTAS MINI MART,138 BELLEVILLE ROAD,NEW BEDFORD,"$4,767,572.50"
NEW SALEM GENERAL STORE,410 DANIEL SHAYS HWY,NEW SALEM,"$266,053.75"
CORNER CUPBOARD,4 HANOVER STREET,NEWBURY,"$21,584.50"
THE COTTAGE ISLAND MARKET,14 PLUM ISLAND BLVD,NEWBURY,"$216,149.50"
PLUM ISLAND PROVISIONS,29 PLUM ISLAND BLVD,NEWBURY,"$235,132.75"
LEARY'S FINE WINES,202 MERRIMAC ST,NEWBURYPORT,"$56,476.25"
NEWBURYPORT ONE STOP,1 KENT STREET,NEWBURYPORT,"$84,869.50"
NEWBURYPORT SHELL,81 STOREY AVENUE,NEWBURYPORT,"$115,329.75"
THIRSTY WHALE,24 MARKET SQ,NEWBURYPORT,"$170,024.00"
PARK LUNCH,181 MERRIMAC ST,NEWBURYPORT,"$204,670.50"
STOREY AVE SHELL,81 STOREY AVE,NEWBURYPORT,"$218,639.50"
STARBOARD GALLEY RESTAURANT,55 WATER ST,NEWBURYPORT,"$224,905.00"
NEW ENGLAND WINE & SPIRITS,155 STATE ST,NEWBURYPORT,"$228,792.50"
PORT WINE & SPIRITS,25 STOREY AVE,NEWBURYPORT,"$273,275.75"
MARKET BASKET #40,25 STOREY AVE,NEWBURYPORT,"$355,582.75"
NORTH END BOAT CLUB,282 MERRIMAC ST,NEWBURYPORT,"$367,739.00"
NEWBURYPORT ELKS-909,25 LOW ST,NEWBURYPORT,"$518,870.50"
SHAWS 2491,45 STOREY AVE,NEWBURYPORT,"$649,417.00"
NEPTUNE VETERAN FIREMANS ASSOC,40 HANCOCK STREET,NEWBURYPORT,"$663,357.25"
SEA COAST MOBIL,76 STOREY AVE,NEWBURYPORT,"$747,713.75"
BLACK DUCK MARKET,12 FEDERAL ST,NEWBURYPORT,"$987,853.75"
RICHDALE,62 STATE STREET,NEWBURYPORT,"$1,829,215.50"
7-ELEVEN 34428-A,73 STOREY AVE,NEWBURYPORT,"$2,566,041.50"
DION'S WINE,416 WATERTOWN ST,NEWTON,"$2,790.50"
NEWTONVILLE GAS/REPAIR,650 WASHINGTON ST,NEWTON,"$16,891.25"
SILVER LAKE PACKAGE,342 WATERTOWN ST,NEWTON,"$65,715.50"
BEACH CONVENIENCE,665 WATERTOWN ST,NEWTON,"$70,102.25"
DEPASQUALES GROCERY,241 ADAMS ST,NEWTON,"$93,843.00"
HIGHLAND WINE & SPIRITS,1194 WALNUT ST,NEWTON,"$123,602.75"
UPPER FALLS DISCOUNT LIQUORS,150 NEEDHAM ST,NEWTON,"$162,701.75"
CVS  ATTN:  LOTTERY,978 BOYLSTON ST,NEWTON,"$180,062.00"
7-ELEVEN 40078,325 BOYLSTON ST,NEWTON,"$219,520.25"
NEWTON ELKS #1327,429 CENTRE ST,NEWTON,"$221,978.50"
NONANTUM POST,295 CALIFORNIA ST,NEWTON,"$326,194.00"
SUNOCO #7592,325 BOYLSTON ST,NEWTON,"$381,717.25"
BURTON'S LIQUORS,355 WASHINGTON ST,NEWTON,"$383,368.50"
M & D LIQUORS,1142 BEACON ST,NEWTON,"$422,227.25"
MR K'S DISCOUNT WINE & SPIRITS,980 BOYLSTON ST,NEWTON,"$429,470.50"
SHAWS 3561,33 AUSTIN STREET,NEWTON,"$503,662.00"
ALL STAR LIQUOR MART,1220 CHESTNUT ST,NEWTON,"$512,434.75"
ENERGY NORTH #2119,8 CIRCUMFERENTIAL AV,NEWTON,"$516,766.75"
NEWTON TIRE & AUTO,79 NEEDHAM ST,NEWTON,"$653,644.75"
OAKLEY SPA,979 WASHINGTON ST,NEWTON,"$1,129,510.00"
7-ELEVEN 37346,1639 CENTRE ST,NEWTON,"$1,133,735.75"
PICCADILLY MARKET,63 B UNION ST,NEWTON,"$1,438,326.25"
QUICK STOP,293 WATERTOWN ST,NEWTON,"$1,700,519.25"
7-ELEVEN 37510,612 WASHINGTON ST,NEWTON,"$1,795,498.00"
GROCERY GARRISON,367 CALIFORNIA ST,NEWTON,"$1,924,422.50"
7-ELEVEN 37456,98-100 WINCHESTER ST,NEWTON,"$2,135,641.25"
JILL'S MARKET & DELI,65 HOLBROOK STREET,NORFOLK,"$15,562.50"
NOVATOS BAR AND GRILL,218 DEDHAM STREET,NORFOLK,"$56,383.00"
EAGLE BROOK SALOON,258 DEDHAM ST,NORFOLK,"$71,941.00"
NORFOLK WINE AND SPIRITS,206 DEDHAM ST,NORFOLK,"$100,908.25"
NOVATO'S BAR & GRILL,218 DEDHAM ST,NORFOLK,"$441,424.50"
NORFOLK GAS & MARKET,242 DEDHAM STREET,NORFOLK,"$872,392.25"
7-ELEVEN 37420,206 DEDHAM ST,NORFOLK,"$890,118.75"
NORFOLK FOOD MART,10 ROCKWOOD RD,NORFOLK,"$1,098,862.50"
LINDA'S VARIETY,158 MAIN ST,NORFOLK,"$1,131,106.25"
WORLD WAR II VETERANS CLUB,50 CONZ STREET,NORTHAMPTON,"$2,225.50"
ZEE MART,15 LOCUST ST,NORTHAMPTON,"$45,207.75"
SMITH CORNER CONVENIENCE,8-10 GREEN STREET,NORTHAMPTON,"$103,669.75"
SERIO'S PHARMACY,63 STATE ST,NORTHAMPTON,"$119,437.50"
MOCKS CHIP & ALE,100 DAMON RD,NORTHAMPTON,"$225,542.00"
MOCKS CHIP & ALE,100 DAMON RD,NORTHAMPTON,"$228,358.75"
KING ST LIQUOR,166 KING ST,NORTHAMPTON,"$229,012.00"
POPS PACKAGE STORE,20 BRIDGE STREET,NORTHAMPTON,"$240,279.00"
NORTHAMPTON LIQUORS,104 CONZ ST,NORTHAMPTON,"$240,688.75"
MILLENNIUM PACKAGE STORE,243 PLEASANT ST,NORTHAMPTON,"$253,567.50"
SPEEDWAY #2405,237 KING ST,NORTHAMPTON,"$284,370.75"
CONVENIENCE PLUS #3711,506 PLEASANT ST,NORTHAMPTON,"$390,486.75"
LIQUORS 44,238 KING ST,NORTHAMPTON,"$533,141.50"
KING STREET CONVENIENCE,60 KING ST,NORTHAMPTON,"$783,676.50"
SANDRI #139,776 NORTH KING STREET,NORTHAMPTON,"$845,931.00"
BIG Y #07,136 NORTH KING ST,NORTHAMPTON,"$849,821.75"
RACING MART FUEL,54 EASTHAMPTON RD,NORTHAMPTON,"$889,449.75"
ZEE MART,15 LOCUST STREET,NORTHAMPTON,"$922,104.25"
CUMBERLAND #0145,134 KING ST,NORTHAMPTON,"$924,331.50"
STOP & SHOP #787,228 KING ST RTE 5,NORTHAMPTON,"$963,798.75"
SAM'S FOOD,198 PINE ST,NORTHAMPTON,"$1,035,033.25"
PUMP IN MARKET,48 OLD SOUTH STREET,NORTHAMPTON,"$1,789,550.25"
PRIDE STATION & STORE,375 KING ST,NORTHAMPTON,"$2,142,279.75"
LIL M'S MART,299 W MAIN ST,NORTHBORO,"$3,043.75"
SUNOCO,48 WEST MAIN STREET,NORTHBORO,"$66,304.75"
NORTHBOROUGH LIQUORS,15 WEST MAIN ST,NORTHBORO,"$104,827.50"
RICHDALE,5 WEST MAIN ST,NORTHBORO,"$117,602.25"
BJ'S WHOLESALE #211,6102 SHOPS WAY,NORTHBORO,"$118,427.50"
THE STEAKLOFT RESTAURANT,369 W MAIN ST,NORTHBORO,"$146,302.25"
BACON'S WINE & SPIRITS,308 MAIN ST,NORTHBORO,"$175,719.00"
LOWE'S VARIETY MARKET,255 WEST MAIN ST,NORTHBORO,"$205,468.50"
J J'S SPORTS BAR,380 SOUTHWEST CUTOFF,NORTHBORO,"$312,499.50"
HONEY FARMS 3801,5 WEST MAIN ST,NORTHBORO,"$353,867.00"
NORTHBORO CENTER MOBIL,36 W MAIN ST,NORTHBORO,"$372,204.25"
